Id,Account__c,Start_Date__c,End_Date__c,Product_Family__c,ARR__c,Prior_ARR__c,Status__c,Renewal_Outcome__c,Churn_Reason__c,Renewal_Opportunity__c
a00000000007257,001000000002460,2023-10-02,2024-11-21,Analytics,8686,8686,Active,Renewed,,
a00000000007258,001000000002287,2023-10-02,2024-11-29,Automation,11974,11974,Active,Renewed,,
a00000000007259,001000000003651,2023-10-02,2024-12-07,Platform,7879,7879,Active,Renewed,,
a00000000007260,001000000000312,2023-10-02,2024-11-02,Platform,9746,9746,Active,Renewed,,
a00000000007261,001000000000228,2023-10-02,2024-10-26,Core,11552,11552,Active,Renewed,,
a00000000007262,001000000003417,2023-10-02,2024-11-14,Analytics,15113,15113,Active,Renewed,,
a00000000007263,001000000001670,2023-10-02,2024-10-07,Automation,10467,10467,Active,Renewed,,
a00000000007264,001000000002135,2023-10-02,2024-10-05,Automation,7754,7754,Active,Renewed,,
a00000000007265,001000000003787,2023-10-02,2024-11-18,Core,10415,10415,Active,Renewed,,
a00000000007266,001000000000903,2023-10-02,2024-11-27,Automation,11880,11880,Active,Renewed,,
a00000000007267,001000000000057,2023-10-02,2024-12-02,Core,8829,8829,Active,Renewed,,
a00000000007268,001000000001419,2023-10-02,2024-10-22,Core,15009,15009,Active,Renewed,,
a00000000007269,001000000003192,2023-10-02,2024-12-14,Core,11348,11348,Active,Renewed,,
a00000000007270,001000000001423,2023-10-02,2024-12-18,Analytics,12682,12682,Active,Renewed,,
a00000000007271,001000000003897,2023-10-02,2024-10-05,Platform,10997,10997,Active,Renewed,,
a00000000007272,001000000002030,2023-10-02,2024-12-20,Platform,9394,9394,Active,Renewed,,
a00000000007273,001000000004134,2023-10-02,2024-10-28,Platform,8687,8687,Active,Renewed,,
a00000000007274,001000000003156,2023-10-02,2024-10-12,Platform,11950,11950,Active,Renewed,,
a00000000007275,001000000002343,2023-10-02,2024-10-25,Analytics,14155,14155,Active,Renewed,,
a00000000007276,001000000004909,2023-10-02,2024-10-13,Automation,8691,8691,Active,Renewed,,
a00000000007277,001000000002126,2023-10-02,2024-12-26,Platform,10307,10307,Active,Renewed,,
a00000000007278,001000000004757,2023-10-02,2024-10-03,Analytics,9827,9827,Active,Renewed,,
a00000000007279,001000000000681,2023-10-02,2024-12-14,Platform,8934,8934,Active,Renewed,,
a00000000007280,001000000003873,2023-10-02,2024-10-14,Platform,7776,7776,Active,Renewed,,
a00000000007281,001000000001251,2023-10-02,2024-10-28,Analytics,14482,14482,Active,Renewed,,
a00000000007282,001000000003581,2023-10-02,2024-12-22,Automation,13638,13638,Active,Renewed,,
a00000000007283,001000000001118,2023-10-02,2024-11-27,Automation,10941,10941,Active,Renewed,,
a00000000007284,001000000001873,2023-10-02,2024-12-01,Platform,14364,14364,Active,Renewed,,
a00000000007285,001000000001743,2023-10-02,2024-10-28,Core,8205,8205,Active,Renewed,,
a00000000007286,001000000000708,2023-10-02,2024-11-14,Automation,13244,13244,Active,Renewed,,
a00000000007287,001000000004759,2023-10-02,2024-11-22,Analytics,10577,10577,Active,Renewed,,
a00000000007288,001000000004863,2023-10-02,2024-11-05,Analytics,14625,14625,Active,Renewed,,
a00000000007289,001000000001369,2023-10-02,2024-11-05,Automation,14381,14381,Active,Renewed,,
a00000000007290,001000000003889,2023-10-02,2024-11-12,Automation,9873,9873,Active,Renewed,,
a00000000007291,001000000001001,2023-10-02,2024-11-11,Platform,13862,13862,Active,Renewed,,
a00000000007292,001000000000732,2023-10-02,2024-11-19,Core,8226,8226,Active,Renewed,,
a00000000007293,001000000001675,2023-10-02,2024-10-16,Core,12644,12644,Active,Renewed,,
a00000000007294,001000000001438,2023-10-02,2024-10-24,Core,12137,12137,Active,Renewed,,
a00000000007295,001000000002863,2023-10-02,2024-10-20,Platform,10959,10959,Active,Renewed,,
a00000000007296,001000000001719,2023-10-02,2024-10-15,Core,15205,15205,Active,Renewed,,
a00000000007297,001000000003348,2023-10-02,2024-12-06,Automation,8707,8707,Active,Renewed,,
a00000000007298,001000000001447,2023-10-02,2024-10-18,Core,10601,10601,Active,Renewed,,
a00000000007299,001000000000428,2023-10-02,2024-12-22,Automation,7438,7438,Active,Renewed,,
a00000000007300,001000000002969,2023-10-02,2024-11-17,Analytics,7697,7697,Active,Renewed,,
a00000000007301,001000000001953,2023-10-02,2024-11-14,Core,8963,8963,Active,Renewed,,
a00000000007302,001000000002463,2023-10-02,2024-10-01,Analytics,11920,11920,Active,Renewed,,
a00000000007303,001000000002333,2023-10-02,2024-11-18,Automation,14355,14355,Active,Renewed,,
a00000000007304,001000000003410,2023-10-02,2024-10-09,Analytics,13600,13600,Active,Renewed,,
a00000000007305,001000000002502,2023-10-02,2024-12-10,Core,15123,15123,Active,Renewed,,
a00000000007306,001000000002511,2023-10-02,2024-10-08,Platform,14403,14403,Active,Renewed,,
a00000000007307,001000000003273,2023-10-02,2024-11-18,Core,13142,13142,Active,Renewed,,
a00000000007308,001000000001246,2023-10-02,2024-11-14,Analytics,12778,12778,Active,Renewed,,
a00000000007309,001000000001890,2023-10-02,2024-11-25,Platform,14493,14493,Active,Renewed,,
a00000000007310,001000000003010,2023-10-02,2024-10-24,Core,14640,14640,Active,Renewed,,
a00000000007311,001000000003049,2023-10-02,2024-10-31,Platform,14747,14747,Active,Renewed,,
a00000000007312,001000000002235,2023-10-02,2024-11-30,Analytics,10695,10695,Active,Renewed,,
a00000000007313,001000000002391,2023-10-02,2024-12-25,Core,10851,10851,Active,Renewed,,
a00000000007314,001000000003327,2023-10-02,2024-11-27,Core,13098,13098,Active,Renewed,,
a00000000007315,001000000000903,2023-10-02,2024-12-21,Automation,15197,15197,Active,Renewed,,
a00000000007316,001000000002338,2023-10-02,2024-11-29,Analytics,9782,9782,Active,Renewed,,
a00000000007317,001000000003481,2023-10-02,2024-10-29,Platform,11592,11592,Active,Renewed,,
a00000000007318,001000000000194,2023-10-02,2024-10-20,Platform,7724,7724,Active,Renewed,,
a00000000007319,001000000000249,2023-10-02,2024-10-11,Platform,10953,10953,Active,Renewed,,
a00000000007320,001000000004985,2023-10-02,2024-12-27,Automation,13251,13251,Active,Renewed,,
a00000000007321,001000000003771,2023-10-02,2024-10-20,Platform,13165,13165,Active,Renewed,,
a00000000007322,001000000000455,2023-10-02,2024-11-26,Platform,13521,13521,Active,Renewed,,
a00000000007323,001000000001394,2023-10-02,2024-11-27,Analytics,9353,9353,Active,Renewed,,
a00000000007324,001000000001408,2023-10-02,2024-12-23,Analytics,14904,14904,Active,Renewed,,
a00000000007325,001000000003038,2023-10-02,2024-10-29,Analytics,11550,11550,Active,Renewed,,
a00000000007326,001000000002046,2023-10-02,2024-11-08,Platform,15000,15000,Active,Renewed,,
a00000000007327,001000000004638,2023-10-02,2024-10-23,Analytics,12833,12833,Active,Renewed,,
a00000000007328,001000000003958,2023-10-02,2024-11-23,Platform,13583,13583,Active,Renewed,,
a00000000007329,001000000001277,2023-10-02,2024-11-20,Platform,9721,9721,Active,Renewed,,
a00000000007330,001000000002909,2023-10-02,2024-12-24,Analytics,12842,12842,Active,Renewed,,
a00000000007331,001000000004044,2023-10-02,2024-11-04,Platform,13587,13587,Active,Renewed,,
a00000000007332,001000000000611,2023-10-02,2024-10-04,Core,12362,12362,Active,Renewed,,
a00000000007333,001000000002608,2023-10-02,2024-11-13,Analytics,15345,15345,Active,Renewed,,
a00000000007334,001000000003738,2023-10-02,2024-12-22,Analytics,9706,9706,Active,Renewed,,
a00000000007335,001000000003554,2023-10-02,2024-12-31,Platform,11217,11217,Active,Renewed,,
a00000000007336,001000000000608,2023-10-02,2024-11-17,Core,8899,8899,Active,Renewed,,
a00000000007337,001000000004098,2023-10-02,2024-11-11,Automation,13614,13614,Active,Renewed,,
a00000000007338,001000000002896,2023-10-02,2024-10-30,Automation,12089,12089,Active,Renewed,,
a00000000007339,001000000003715,2023-10-02,2024-12-17,Automation,10235,10235,Active,Renewed,,
a00000000007340,001000000001658,2023-10-02,2024-11-25,Platform,10768,10768,Active,Renewed,,
a00000000007341,001000000002031,2023-10-02,2024-12-21,Platform,7863,7863,Active,Renewed,,
a00000000007342,001000000000600,2023-10-02,2024-12-06,Platform,11798,11798,Active,Renewed,,
a00000000007343,001000000003896,2023-10-02,2024-10-06,Analytics,12045,12045,Active,Renewed,,
a00000000007344,001000000000075,2023-10-02,2024-11-23,Platform,8355,8355,Active,Renewed,,
a00000000007345,001000000003166,2023-10-02,2024-11-13,Automation,14624,14624,Active,Renewed,,
a00000000007346,001000000003802,2023-10-02,2024-12-08,Analytics,13941,13941,Active,Renewed,,
a00000000007347,001000000000673,2023-10-02,2024-11-10,Automation,8610,8610,Active,Renewed,,
a00000000007348,001000000000209,2023-10-02,2024-11-03,Automation,7413,7413,Active,Renewed,,
a00000000007349,001000000002020,2023-10-02,2024-11-07,Platform,7637,7637,Active,Renewed,,
a00000000007350,001000000002227,2023-10-02,2024-12-25,Analytics,12530,12530,Active,Renewed,,
a00000000007351,001000000002804,2023-10-02,2024-10-08,Analytics,11682,11682,Active,Renewed,,
a00000000007352,001000000003550,2023-10-02,2024-12-29,Core,13075,13075,Active,Renewed,,
a00000000007353,001000000000376,2023-10-02,2024-12-13,Platform,11279,11279,Active,Renewed,,
a00000000007354,001000000003555,2023-10-02,2024-10-22,Core,11762,11762,Active,Renewed,,
a00000000007355,001000000004610,2023-10-02,2024-10-08,Core,10017,10017,Active,Renewed,,
a00000000007356,001000000000985,2023-10-02,2024-12-20,Analytics,12276,12276,Active,Renewed,,
a00000000007357,001000000002246,2023-10-02,2024-12-22,Core,14940,14940,Active,Renewed,,
a00000000007358,001000000004090,2023-10-02,2024-10-04,Platform,13331,13331,Active,Renewed,,
a00000000007359,001000000003230,2023-10-02,2024-10-16,Automation,10128,10128,Active,Renewed,,
a00000000007360,001000000003981,2023-10-02,2024-12-23,Core,14051,14051,Active,Renewed,,
a00000000007361,001000000000638,2023-10-02,2024-10-21,Automation,9032,9032,Active,Renewed,,
a00000000007362,001000000004878,2023-10-02,2024-10-24,Automation,12482,12482,Active,Renewed,,
a00000000007363,001000000004428,2023-10-02,2024-11-21,Analytics,11724,11724,Active,Renewed,,
a00000000007364,001000000003444,2023-10-02,2024-11-21,Analytics,12652,12652,Active,Renewed,,
a00000000007365,001000000000620,2023-10-02,2024-10-29,Automation,14521,14521,Active,Renewed,,
a00000000007366,001000000001241,2023-10-02,2024-12-06,Analytics,14811,14811,Active,Renewed,,
a00000000007367,001000000004872,2023-10-02,2024-10-11,Core,11581,11581,Active,Renewed,,
a00000000007368,001000000001122,2023-10-02,2024-12-09,Automation,11646,11646,Active,Renewed,,
a00000000007369,001000000004331,2023-10-02,2024-11-03,Platform,14758,14758,Active,Renewed,,
a00000000007370,001000000004005,2023-10-02,2024-12-22,Automation,11631,11631,Active,Renewed,,
a00000000007371,001000000000751,2023-10-02,2024-10-24,Platform,11926,11926,Active,Renewed,,
a00000000007372,001000000002219,2023-10-02,2024-11-16,Automation,14792,14792,Active,Renewed,,
a00000000007373,001000000003074,2023-10-02,2024-11-29,Core,7540,7540,Active,Renewed,,
a00000000007374,001000000003578,2023-10-02,2024-10-13,Core,15574,15574,Active,Renewed,,
a00000000007375,001000000004212,2023-10-02,2024-11-30,Analytics,8296,8296,Active,Renewed,,
a00000000007376,001000000002635,2023-10-02,2024-10-18,Analytics,8582,8582,Active,Renewed,,
a00000000007377,001000000004568,2023-10-02,2024-11-14,Automation,11346,11346,Active,Renewed,,
a00000000007378,001000000001478,2023-10-02,2024-12-07,Automation,12186,12186,Active,Renewed,,
a00000000007379,001000000003713,2023-10-02,2024-11-12,Analytics,7750,7750,Active,Renewed,,
a00000000007380,001000000002696,2023-10-02,2024-12-23,Platform,11121,11121,Active,Renewed,,
a00000000007381,001000000000683,2023-10-02,2024-10-09,Core,13491,13491,Active,Renewed,,
a00000000007382,001000000000840,2023-10-02,2024-11-12,Analytics,7672,7672,Active,Renewed,,
a00000000007383,001000000002922,2023-10-02,2024-10-30,Automation,8253,8253,Active,Renewed,,
a00000000007384,001000000000696,2023-10-02,2024-11-24,Platform,14420,14420,Active,Renewed,,
a00000000007385,001000000000504,2023-10-02,2024-11-01,Analytics,7481,7481,Active,Renewed,,
a00000000007386,001000000000880,2023-10-02,2024-11-10,Core,10000,10000,Active,Renewed,,
a00000000007387,001000000000375,2023-10-02,2024-12-16,Analytics,15127,15127,Active,Renewed,,
a00000000007388,001000000003698,2023-10-02,2024-10-26,Analytics,10532,10532,Active,Renewed,,
a00000000007389,001000000002203,2023-10-02,2024-11-28,Platform,13340,13340,Active,Renewed,,
a00000000007390,001000000003966,2023-10-02,2024-12-08,Core,9486,9486,Active,Renewed,,
a00000000007391,001000000003526,2023-10-02,2024-12-05,Core,8129,8129,Active,Renewed,,
a00000000007392,001000000000215,2023-10-02,2024-10-08,Core,12063,12063,Active,Renewed,,
a00000000007393,001000000004391,2023-10-02,2024-12-06,Core,13808,13808,Active,Renewed,,
a00000000007394,001000000002793,2023-10-02,2024-10-08,Platform,8229,8229,Active,Renewed,,
a00000000007395,001000000001185,2023-10-02,2024-12-05,Analytics,11765,11765,Active,Renewed,,
a00000000007396,001000000001234,2023-10-02,2024-10-06,Analytics,11529,11529,Active,Renewed,,
a00000000007397,001000000004155,2023-10-02,2024-12-16,Analytics,9540,9540,Active,Renewed,,
a00000000007398,001000000001875,2023-10-02,2024-10-12,Analytics,15043,15043,Active,Renewed,,
a00000000007399,001000000003653,2023-10-02,2024-10-18,Automation,9827,9827,Active,Renewed,,
a00000000007400,001000000003709,2023-10-02,2024-12-04,Core,10204,10204,Active,Renewed,,
a00000000007401,001000000000936,2023-10-02,2024-12-21,Analytics,9550,9550,Active,Renewed,,
a00000000007402,001000000004388,2023-10-02,2024-10-05,Core,12690,12690,Active,Renewed,,
a00000000007403,001000000003575,2023-10-02,2024-10-06,Platform,14367,14367,Active,Renewed,,
a00000000007404,001000000003894,2023-10-02,2024-11-19,Platform,8532,8532,Active,Renewed,,
a00000000007405,001000000003965,2023-10-02,2024-10-14,Core,13948,13948,Active,Renewed,,
a00000000007406,001000000000485,2023-10-02,2024-11-09,Core,8849,8849,Active,Renewed,,
a00000000007407,001000000003119,2023-10-02,2024-10-04,Analytics,14820,14820,Active,Renewed,,
a00000000007408,001000000000146,2023-10-02,2024-11-06,Core,14828,14828,Active,Renewed,,
a00000000007409,001000000001974,2023-10-02,2024-11-01,Core,8896,8896,Active,Renewed,,
a00000000007410,001000000004509,2023-10-02,2024-12-06,Core,15335,15335,Active,Renewed,,
a00000000007411,001000000000359,2023-10-02,2024-11-14,Analytics,14628,14628,Active,Renewed,,
a00000000007412,001000000004514,2023-10-02,2024-10-24,Platform,11752,11752,Active,Renewed,,
a00000000007413,001000000001487,2023-10-02,2024-12-02,Automation,15009,15009,Active,Renewed,,
a00000000007414,001000000001132,2023-10-02,2024-11-09,Core,15084,15084,Active,Renewed,,
a00000000007415,001000000004140,2023-10-02,2024-11-14,Automation,13735,13735,Active,Renewed,,
a00000000007416,001000000004806,2023-10-02,2024-11-27,Core,12617,12617,Active,Renewed,,
a00000000007417,001000000002298,2023-10-02,2024-12-18,Platform,12109,12109,Active,Renewed,,
a00000000007418,001000000001043,2023-10-02,2024-10-09,Analytics,8965,8965,Active,Renewed,,
a00000000007419,001000000003981,2023-10-02,2024-11-13,Platform,8688,8688,Active,Renewed,,
a00000000007420,001000000003388,2023-10-02,2024-11-08,Core,10926,10926,Active,Renewed,,
a00000000007421,001000000002055,2023-10-02,2024-12-19,Core,14785,14785,Active,Renewed,,
a00000000007422,001000000003409,2023-10-02,2024-11-25,Analytics,10488,10488,Active,Renewed,,
a00000000007423,001000000004958,2023-10-02,2024-11-21,Automation,15120,15120,Active,Renewed,,
a00000000007424,001000000002189,2023-10-02,2024-11-04,Platform,12679,12679,Active,Renewed,,
a00000000007425,001000000003877,2023-10-02,2024-10-09,Analytics,13423,13423,Active,Renewed,,
a00000000007426,001000000000870,2023-10-02,2024-11-28,Core,15195,15195,Active,Renewed,,
a00000000007427,001000000002019,2023-10-02,2024-10-16,Platform,7827,7827,Active,Renewed,,
a00000000007428,001000000003161,2023-10-02,2024-10-14,Platform,13117,13117,Active,Renewed,,
a00000000007429,001000000003235,2023-10-02,2024-11-07,Core,15382,15382,Active,Renewed,,
a00000000007430,001000000000580,2023-10-02,2024-11-02,Analytics,7629,7629,Active,Renewed,,
a00000000007431,001000000003032,2023-10-02,2024-11-24,Platform,9819,9819,Active,Renewed,,
a00000000007432,001000000000889,2023-10-02,2024-12-01,Platform,9015,9015,Active,Renewed,,
a00000000007433,001000000003801,2023-10-02,2024-11-24,Platform,11570,11570,Active,Renewed,,
a00000000007434,001000000003863,2023-10-02,2024-11-23,Platform,15289,15289,Active,Renewed,,
a00000000007435,001000000001836,2023-10-02,2024-11-02,Analytics,12311,12311,Active,Renewed,,
a00000000007436,001000000004839,2023-10-02,2024-12-29,Platform,11194,11194,Active,Renewed,,
a00000000007437,001000000003407,2023-10-02,2024-10-13,Automation,7431,7431,Active,Renewed,,
a00000000007438,001000000004467,2023-10-02,2024-12-13,Core,12475,12475,Active,Renewed,,
a00000000007439,001000000001057,2023-10-02,2024-10-10,Automation,15640,15640,Active,Renewed,,
a00000000007440,001000000001545,2023-10-02,2024-10-20,Core,9368,9368,Active,Renewed,,
a00000000007441,001000000002796,2023-10-02,2024-10-18,Core,12561,12561,Active,Renewed,,
a00000000007442,001000000003451,2023-10-02,2024-10-04,Automation,15180,15180,Active,Renewed,,
a00000000007443,001000000004314,2023-10-02,2024-11-05,Core,9963,9963,Active,Renewed,,
a00000000007444,001000000003136,2023-10-02,2024-11-05,Platform,10147,10147,Active,Renewed,,
a00000000007445,001000000002420,2023-10-02,2024-12-24,Automation,8293,8293,Active,Renewed,,
a00000000007446,001000000001096,2023-10-02,2024-11-09,Automation,14072,14072,Active,Renewed,,
a00000000007447,001000000000737,2023-10-02,2024-10-28,Core,14588,14588,Active,Renewed,,
a00000000007448,001000000000335,2023-10-02,2024-12-19,Core,12126,12126,Active,Renewed,,
a00000000007449,001000000002948,2023-10-02,2024-11-07,Core,10001,10001,Active,Renewed,,
a00000000007450,001000000002410,2023-10-02,2024-12-02,Core,15659,15659,Active,Renewed,,
