Id,AccountId,WhatId,ActivityDate,CreatedDate,Type,Subject,Status,Owner_Role__c,Is_Executive_Touch__c,Is_CSM_Touch__c,Days_Before_Renewal__c
00T000000108451,001000000000407,,2025-01-23,2025-01-19,Call,Customer follow-up,Completed,CSM,false,true,177
00T000000108452,001000000002060,,2024-01-09,2024-01-04,Renewal Review,Customer follow-up,Completed,SDR,false,false,803
00T000000108453,001000000003283,,2024-04-24,2024-04-19,QBR,Customer follow-up,Completed,SDR,false,false,547
00T000000108454,001000000000720,,2024-06-22,2024-06-18,Renewal Review,Renewal planning,Completed,SDR,false,false,363
00T000000108455,001000000002877,,2025-07-03,2025-06-29,Email,Support check-in,Completed,Support,false,false,117
00T000000108456,001000000004014,,2025-09-27,2025-09-24,Renewal Review,Renewal planning,Completed,CSM,false,false,145
00T000000108457,001000000001973,,2024-06-21,2024-06-20,Email,Support check-in,Completed,Support,false,false,308
00T000000108458,001000000000672,,2024-10-28,2024-10-23,Meeting,Renewal planning,Completed,Support,false,false,475
00T000000108459,001000000000280,,2025-01-08,2025-01-07,Email,Product adoption review,Completed,SDR,false,false,269
00T000000108460,001000000001005,,2025-09-29,2025-09-26,QBR,Customer follow-up,Open,CSM,false,true,145
00T000000108461,001000000003969,,2025-09-30,2025-09-25,Email,Product adoption review,Completed,CSM,false,true,159
00T000000108462,001000000002527,,2024-09-07,2024-09-06,Renewal Review,Support check-in,Completed,Support,false,false,437
00T000000108463,001000000004529,,2024-03-10,2024-03-06,Email,Support check-in,Completed,SDR,false,false,414
00T000000108464,001000000001381,,2025-06-24,2025-06-23,Call,Support check-in,Completed,CSM,true,true,54
00T000000108465,001000000002460,,2025-01-23,2025-01-19,Renewal Review,Product adoption review,Completed,AE,false,false,207
00T000000108466,001000000000182,,2024-07-17,2024-07-14,Renewal Review,Support check-in,Completed,Support,false,false,574
00T000000108467,001000000000690,,2024-01-27,2024-01-23,Call,Product adoption review,Completed,SDR,false,false,440
00T000000108468,001000000004661,,2025-03-25,2025-03-24,Email,Renewal planning,Open,CSM,false,false,213
00T000000108469,001000000001767,,2024-01-14,2024-01-12,Renewal Review,Customer follow-up,Completed,CSM,false,true,802
00T000000108470,001000000002841,,2025-08-16,2025-08-12,Meeting,Product adoption review,Completed,CSM,false,true,-135
00T000000108471,001000000003036,,2024-04-26,2024-04-26,Call,Renewal planning,Completed,AE,false,false,502
00T000000108472,001000000002647,,2024-05-17,2024-05-17,Meeting,Renewal planning,Open,Support,false,false,536
00T000000108473,001000000000286,,2025-02-20,2025-02-19,Email,Product adoption review,Open,CSM,false,false,186
00T000000108474,001000000003384,,2024-01-08,2024-01-03,Email,Customer follow-up,Completed,Support,false,false,668
00T000000108475,001000000003026,,2024-11-01,2024-11-01,QBR,Product adoption review,Completed,Support,false,false,364
00T000000108476,001000000003876,,2024-06-21,2024-06-17,QBR,Customer follow-up,Completed,Support,false,false,613
00T000000108477,001000000003825,,2025-09-01,2025-08-29,Email,Renewal planning,Completed,CSM,true,true,166
00T000000108478,001000000001216,,2025-05-13,2025-05-11,Email,Support check-in,Completed,Support,false,false,135
00T000000108479,001000000000403,,2024-08-13,2024-08-12,Email,Renewal planning,Completed,Support,false,false,462
00T000000108480,001000000004906,,2025-01-27,2025-01-27,QBR,Renewal planning,Completed,Support,false,false,403
00T000000108481,001000000001575,,2024-06-18,2024-06-14,Email,Product adoption review,Completed,CSM,false,true,462
00T000000108482,001000000001717,,2024-05-23,2024-05-23,Meeting,Customer follow-up,Completed,SDR,false,false,551
00T000000108483,001000000000222,,2024-03-05,2024-03-03,QBR,Customer follow-up,Completed,Support,false,false,703
00T000000108484,001000000001278,,2024-08-12,2024-08-12,Meeting,Renewal planning,Open,Support,false,false,591
00T000000108485,001000000003664,,2025-05-06,2025-05-02,Call,Product adoption review,Completed,CSM,false,true,285
00T000000108486,001000000000554,,2024-05-28,2024-05-26,Meeting,Renewal planning,Completed,SDR,false,false,578
00T000000108487,001000000004631,,2024-05-07,2024-05-04,QBR,Renewal planning,Completed,SDR,false,false,523
00T000000108488,001000000001515,,2025-04-11,2025-04-08,Email,Product adoption review,Completed,Support,false,false,6
00T000000108489,001000000001706,,2024-10-01,2024-09-30,Email,Customer follow-up,Completed,SDR,false,false,404
00T000000108490,001000000001707,,2024-07-11,2024-07-10,Renewal Review,Support check-in,Completed,SDR,false,false,509
00T000000108491,001000000002766,,2025-03-19,2025-03-17,Meeting,Support check-in,Completed,Support,true,false,124
00T000000108492,001000000000873,,2025-08-11,2025-08-08,Meeting,Customer follow-up,Completed,CSM,false,false,-60
00T000000108493,001000000000322,,2024-06-05,2024-06-02,Email,Product adoption review,Completed,Support,true,false,414
00T000000108494,001000000001509,,2024-07-17,2024-07-16,QBR,Renewal planning,Completed,AE,false,false,355
00T000000108495,001000000004539,,2025-04-25,2025-04-23,Meeting,Support check-in,Completed,CSM,false,true,319
00T000000108496,001000000000669,,2025-09-02,2025-08-30,Call,Customer follow-up,Completed,SDR,false,false,-135
00T000000108497,001000000004366,,2024-01-28,2024-01-26,Meeting,Customer follow-up,Completed,SDR,false,false,443
00T000000108498,001000000002939,,2025-04-10,2025-04-06,Call,Product adoption review,Completed,AE,false,false,183
00T000000108499,001000000001508,,2024-06-23,2024-06-21,Call,Customer follow-up,Completed,Support,false,false,645
00T000000108500,001000000002015,,2024-03-03,2024-02-27,Meeting,Renewal planning,Completed,SDR,false,false,597
00T000000108501,001000000004075,,2025-03-01,2025-02-24,Call,Support check-in,Completed,CSM,false,true,249
00T000000108502,001000000002078,,2024-12-01,2024-11-30,Renewal Review,Customer follow-up,Completed,AE,false,false,398
00T000000108503,001000000004734,,2025-01-12,2025-01-11,Email,Customer follow-up,Completed,CSM,false,true,304
00T000000108504,001000000002333,,2024-11-14,2024-11-13,QBR,Customer follow-up,Completed,CSM,false,true,370
00T000000108505,001000000003888,,2025-04-05,2025-04-01,Email,Customer follow-up,Completed,Support,false,false,200
00T000000108506,001000000003171,,2025-09-17,2025-09-16,Renewal Review,Support check-in,Completed,SDR,false,false,-8
00T000000108507,001000000002062,,2024-08-29,2024-08-24,Renewal Review,Renewal planning,Open,SDR,false,false,444
00T000000108508,001000000000572,,2024-06-26,2024-06-21,QBR,Product adoption review,Completed,CSM,false,true,470
00T000000108509,001000000001210,,2025-09-06,2025-09-01,Renewal Review,Renewal planning,Completed,Support,false,false,-57
00T000000108510,001000000003601,,2024-06-21,2024-06-19,QBR,Customer follow-up,Completed,AE,false,false,605
00T000000108511,001000000001309,,2024-03-17,2024-03-13,Call,Product adoption review,Completed,AE,false,false,609
00T000000108512,001000000002855,,2025-07-11,2025-07-08,Meeting,Product adoption review,Completed,Support,true,false,-82
00T000000108513,001000000002334,,2025-03-14,2025-03-13,Call,Renewal planning,Completed,SDR,false,false,269
00T000000108514,001000000004581,,2024-10-17,2024-10-16,Renewal Review,Renewal planning,Completed,Support,false,false,444
00T000000108515,001000000000646,,2025-02-13,2025-02-08,Call,Support check-in,Completed,SDR,false,false,257
00T000000108516,001000000001173,,2025-05-08,2025-05-06,Meeting,Renewal planning,Completed,CSM,false,true,133
00T000000108517,001000000003052,,2024-08-23,2024-08-21,Meeting,Support check-in,Completed,SDR,false,false,504
00T000000108518,001000000000320,,2025-01-31,2025-01-30,Email,Renewal planning,Completed,Support,false,false,340
00T000000108519,001000000000424,,2024-01-17,2024-01-15,Meeting,Renewal planning,Completed,Support,false,false,637
00T000000108520,001000000000547,,2025-02-14,2025-02-11,Call,Customer follow-up,Completed,Support,false,false,148
00T000000108521,001000000000328,,2025-07-27,2025-07-23,QBR,Product adoption review,Completed,CSM,true,false,-49
00T000000108522,001000000002929,,2025-07-16,2025-07-11,QBR,Renewal planning,Completed,SDR,false,false,205
00T000000108523,001000000003996,,2025-03-07,2025-03-06,Renewal Review,Customer follow-up,Completed,Support,false,false,70
00T000000108524,001000000004928,,2024-03-09,2024-03-05,Call,Customer follow-up,Completed,AE,false,false,666
00T000000108525,001000000002978,,2025-03-20,2025-03-15,QBR,Product adoption review,Completed,SDR,false,false,21
00T000000108526,001000000004636,,2024-01-01,2023-12-28,QBR,Customer follow-up,Open,AE,false,false,610
00T000000108527,001000000000046,,2024-12-10,2024-12-09,Email,Support check-in,Completed,SDR,false,false,455
00T000000108528,001000000000323,,2025-05-27,2025-05-25,Call,Renewal planning,Completed,SDR,false,false,169
00T000000108529,001000000001315,,2024-10-26,2024-10-22,Email,Product adoption review,Completed,SDR,false,false,509
00T000000108530,001000000003478,,2024-07-09,2024-07-09,Email,Customer follow-up,Completed,SDR,false,false,566
00T000000108531,001000000004130,,2025-06-25,2025-06-20,Renewal Review,Product adoption review,Completed,Support,false,false,279
00T000000108532,001000000002766,,2025-02-16,2025-02-13,Renewal Review,Renewal planning,Completed,SDR,false,false,155
00T000000108533,001000000002973,,2024-12-25,2024-12-20,Renewal Review,Renewal planning,Completed,Support,true,false,448
00T000000108534,001000000004298,,2024-12-15,2024-12-15,Email,Renewal planning,Open,SDR,true,false,265
00T000000108535,001000000002259,,2025-04-24,2025-04-22,QBR,Support check-in,Completed,SDR,false,false,77
00T000000108536,001000000002909,,2024-11-17,2024-11-13,Renewal Review,Support check-in,Completed,Support,false,false,246
00T000000108537,001000000002409,,2024-01-20,2024-01-15,Renewal Review,Renewal planning,Completed,AE,false,false,491
00T000000108538,001000000003986,,2024-07-11,2024-07-08,Renewal Review,Product adoption review,Completed,AE,false,false,296
00T000000108539,001000000002640,,2024-03-24,2024-03-21,Call,Support check-in,Completed,Support,false,false,646
00T000000108540,001000000001200,,2024-04-13,2024-04-11,Email,Customer follow-up,Completed,CSM,false,true,498
00T000000108541,001000000003192,,2025-09-30,2025-09-30,Email,Product adoption review,Completed,SDR,false,false,-97
00T000000108542,001000000004037,,2024-11-28,2024-11-27,Call,Support check-in,Completed,Support,false,false,188
00T000000108543,001000000000319,,2024-08-11,2024-08-07,Meeting,Product adoption review,Completed,SDR,false,false,519
00T000000108544,001000000000091,,2025-01-29,2025-01-27,Meeting,Customer follow-up,Completed,Support,false,false,288
00T000000108545,001000000003271,,2025-07-08,2025-07-04,Email,Renewal planning,Completed,Support,false,false,107
00T000000108546,001000000000372,,2024-12-06,2024-12-04,QBR,Support check-in,Completed,SDR,false,false,281
00T000000108547,001000000000604,,2025-08-19,2025-08-17,Call,Customer follow-up,Completed,SDR,false,false,48
00T000000108548,001000000000935,,2025-09-24,2025-09-24,Meeting,Renewal planning,Completed,Support,false,false,-68
00T000000108549,001000000004107,,2025-05-22,2025-05-17,Email,Product adoption review,Completed,CSM,false,true,311
00T000000108550,001000000004447,,2025-01-07,2025-01-02,Renewal Review,Customer follow-up,Completed,Support,false,false,275
00T000000108551,001000000001584,,2025-09-21,2025-09-20,Meeting,Renewal planning,Completed,Support,false,false,-131
00T000000108552,001000000002625,,2024-04-07,2024-04-06,Call,Product adoption review,Completed,AE,false,false,528
00T000000108553,001000000000231,,2025-01-10,2025-01-07,Meeting,Customer follow-up,Completed,AE,true,false,250
00T000000108554,001000000002352,,2024-04-06,2024-04-06,Email,Customer follow-up,Open,SDR,false,false,404
00T000000108555,001000000000365,,2025-01-25,2025-01-22,Call,Customer follow-up,Completed,AE,false,false,273
00T000000108556,001000000003932,,2024-12-06,2024-12-06,QBR,Renewal planning,Open,Support,false,false,221
00T000000108557,001000000003310,,2025-03-22,2025-03-18,Email,Renewal planning,Completed,SDR,false,false,183
00T000000108558,001000000000665,,2024-11-17,2024-11-17,Email,Product adoption review,Completed,Support,false,false,144
00T000000108559,001000000000586,,2024-12-13,2024-12-10,Call,Renewal planning,Completed,SDR,false,false,172
00T000000108560,001000000004277,,2024-01-10,2024-01-08,Call,Customer follow-up,Completed,AE,false,false,651
00T000000108561,001000000002384,,2024-08-08,2024-08-05,Email,Customer follow-up,Completed,AE,false,false,294
00T000000108562,001000000004353,,2025-08-01,2025-08-01,QBR,Support check-in,Completed,Support,false,false,242
00T000000108563,001000000001086,,2024-02-02,2024-01-28,Email,Support check-in,Completed,CSM,false,true,734
00T000000108564,001000000001552,,2024-04-25,2024-04-24,Email,Renewal planning,Completed,AE,false,false,401
00T000000108565,001000000002959,,2025-01-10,2025-01-07,QBR,Customer follow-up,Completed,Support,false,false,258
00T000000108566,001000000001173,,2025-09-29,2025-09-28,Email,Renewal planning,Completed,Support,false,false,-11
00T000000108567,001000000003899,,2025-02-24,2025-02-22,QBR,Renewal planning,Completed,SDR,true,false,242
00T000000108568,001000000003825,,2024-05-28,2024-05-24,Email,Renewal planning,Completed,AE,false,false,627
00T000000108569,001000000004324,,2025-06-11,2025-06-07,Email,Product adoption review,Completed,CSM,false,true,271
00T000000108570,001000000002200,,2024-08-12,2024-08-07,Call,Support check-in,Completed,AE,false,false,506
00T000000108571,001000000002221,,2024-03-16,2024-03-16,Meeting,Support check-in,Completed,Support,false,false,530
00T000000108572,001000000003951,,2024-10-12,2024-10-08,Call,Customer follow-up,Completed,Support,false,false,269
00T000000108573,001000000002319,,2025-07-18,2025-07-14,QBR,Renewal planning,Open,Support,false,false,-16
00T000000108574,001000000003507,,2024-06-10,2024-06-06,Meeting,Customer follow-up,Open,AE,false,false,446
00T000000108575,001000000001063,,2025-01-01,2024-12-28,QBR,Customer follow-up,Completed,Support,false,false,141
00T000000108576,001000000001125,,2024-06-15,2024-06-15,Renewal Review,Support check-in,Completed,AE,false,false,623
00T000000108577,001000000004695,,2025-02-15,2025-02-12,Call,Renewal planning,Open,Support,false,false,318
00T000000108578,001000000002863,,2024-03-03,2024-02-27,Email,Renewal planning,Completed,Support,false,false,576
00T000000108579,001000000002555,,2024-09-27,2024-09-22,Meeting,Customer follow-up,Completed,SDR,false,false,481
00T000000108580,001000000003057,,2024-05-21,2024-05-21,Renewal Review,Support check-in,Completed,CSM,true,true,392
00T000000108581,001000000003603,,2025-01-11,2025-01-06,Meeting,Product adoption review,Completed,CSM,false,false,215
00T000000108582,001000000003067,,2025-08-13,2025-08-10,Renewal Review,Renewal planning,Completed,AE,false,false,108
00T000000108583,001000000001035,,2024-01-30,2024-01-29,Call,Renewal planning,Open,CSM,false,true,752
00T000000108584,001000000001400,,2025-09-07,2025-09-02,Email,Product adoption review,Completed,AE,false,false,-102
00T000000108585,001000000004624,,2025-05-05,2025-04-30,QBR,Support check-in,Completed,Support,false,false,256
00T000000108586,001000000003636,,2025-02-27,2025-02-27,Renewal Review,Support check-in,Open,Support,false,false,71
