Id,AccountId,CreatedDate,ClosedDate,Status,Priority,Severity__c,Type,Resolution_Hours__c,Is_Escalated,Customer_Sentiment__c
500000000037425,001000000000241,2025-01-23,2025-02-02,Closed,Medium,Sev3,Integration,112,false,Positive
500000000037426,001000000000875,2024-06-11,,New,Medium,Sev3,How-to,,false,Positive
500000000037427,001000000001707,2025-07-01,2025-07-10,Closed,Medium,Sev4,Performance,143,false,Positive
500000000037428,001000000002753,2024-09-13,,New,Medium,Sev4,Performance,,false,Neutral
500000000037429,001000000000853,2025-07-27,2025-08-06,Closed,Medium,Sev3,How-to,200,false,Neutral
500000000037430,001000000002680,2025-09-16,,New,Medium,Sev4,Integration,,false,Positive
500000000037431,001000000001069,2025-09-04,2025-09-12,Closed,Medium,Sev4,Billing,126,false,Neutral
500000000037432,001000000001247,2025-01-26,2025-02-11,Closed,Medium,Sev3,Integration,61,false,Neutral
500000000037433,001000000001256,2024-10-24,2024-11-06,Closed,Medium,Sev3,Performance,197,false,Neutral
500000000037434,001000000001236,2024-05-23,2024-06-09,Closed,Medium,Sev4,Bug,197,false,Neutral
500000000037435,001000000001778,2024-02-14,2024-02-22,Closed,Medium,Sev4,Bug,28,false,Positive
500000000037436,001000000001772,2024-12-26,2024-12-30,Closed,Medium,Sev3,How-to,153,false,Neutral
500000000037437,001000000000293,2024-02-12,2024-02-25,Closed,Medium,Sev3,Bug,69,false,Neutral
500000000037438,001000000002379,2024-06-14,2024-06-16,Closed,Medium,Sev3,Billing,80,false,Positive
500000000037439,001000000002334,2024-09-26,,New,Medium,Sev4,How-to,,false,Positive
500000000037440,001000000002917,2024-09-26,2024-10-04,Closed,Medium,Sev3,How-to,101,false,Positive
500000000037441,001000000000505,2024-09-26,2024-09-27,Closed,Medium,Sev4,Bug,205,false,Neutral
500000000037442,001000000004656,2025-07-12,2025-07-16,Closed,Medium,Sev3,Bug,154,false,Neutral
500000000037443,001000000002903,2024-06-06,,Working,Medium,Sev4,How-to,,false,Neutral
500000000037444,001000000000818,2024-10-31,2024-11-02,Closed,Medium,Sev3,Performance,68,false,Positive
500000000037445,001000000003224,2025-06-26,2025-07-13,Closed,Medium,Sev3,How-to,240,false,Positive
500000000037446,001000000004390,2024-01-24,2024-02-01,Closed,Medium,Sev3,Integration,146,false,Neutral
500000000037447,001000000001416,2024-08-14,2024-08-27,Closed,Medium,Sev3,Performance,195,false,Neutral
500000000037448,001000000001278,2024-04-15,2024-04-16,Closed,Medium,Sev4,Billing,63,false,Neutral
500000000037449,001000000001324,2025-05-08,,Working,Medium,Sev4,Performance,,false,Positive
500000000037450,001000000002784,2024-06-08,2024-06-09,Closed,Medium,Sev4,Billing,156,false,Neutral
500000000037451,001000000003874,2024-11-06,2024-11-20,Closed,Medium,Sev3,Performance,166,false,Neutral
500000000037452,001000000004813,2025-07-08,2025-07-26,Closed,Medium,Sev3,Bug,80,false,Positive
500000000037453,001000000000913,2024-05-09,2024-05-12,Closed,Medium,Sev3,Billing,31,false,Neutral
500000000037454,001000000000765,2024-12-16,2024-12-25,Closed,Medium,Sev4,How-to,147,false,Positive
500000000037455,001000000000757,2024-12-02,2024-12-06,Closed,Medium,Sev3,Billing,212,false,Positive
500000000037456,001000000001115,2025-01-09,2025-01-23,Closed,Medium,Sev4,How-to,108,false,Neutral
500000000037457,001000000000831,2025-08-11,,Working,Medium,Sev4,How-to,,false,Positive
500000000037458,001000000003139,2025-02-15,2025-02-27,Closed,Medium,Sev3,Integration,47,false,Positive
500000000037459,001000000002566,2024-01-09,2024-01-13,Closed,Medium,Sev3,How-to,187,false,Neutral
500000000037460,001000000000164,2024-12-26,2024-12-28,Closed,High,Sev1,How-to,116,false,Neutral
500000000037461,001000000001910,2024-07-21,2024-07-31,Closed,Medium,Sev4,Bug,39,false,Neutral
500000000037462,001000000000206,2024-05-12,2024-06-01,Closed,Medium,Sev3,Integration,72,false,Positive
500000000037463,001000000002885,2024-03-15,2024-03-18,Closed,Medium,Sev3,Billing,44,false,Neutral
500000000037464,001000000003896,2024-02-11,2024-02-17,Closed,Medium,Sev4,Bug,123,false,Neutral
500000000037465,001000000001307,2025-07-16,2025-08-06,Closed,Medium,Sev4,Billing,208,false,Neutral
500000000037466,001000000004044,2025-05-27,2025-06-10,Closed,Medium,Sev3,Performance,68,false,Positive
500000000037467,001000000001071,2024-11-07,,New,Medium,Sev3,Bug,,false,Neutral
500000000037468,001000000003151,2024-10-25,2024-11-03,Closed,Medium,Sev3,How-to,182,false,Positive
500000000037469,001000000003107,2024-11-28,2024-12-06,Closed,Medium,Sev4,Performance,169,false,Positive
500000000037470,001000000002405,2024-11-01,2024-11-22,Closed,Medium,Sev3,Integration,96,false,Positive
500000000037471,001000000001779,2025-06-09,2025-06-19,Closed,Medium,Sev4,Performance,216,false,Neutral
500000000037472,001000000004586,2025-01-02,2025-01-08,Closed,Medium,Sev4,Bug,52,false,Neutral
500000000037473,001000000002655,2025-01-21,2025-02-03,Closed,Medium,Sev3,Billing,181,false,Positive
500000000037474,001000000003562,2024-05-02,2024-05-08,Closed,Medium,Sev4,Billing,6,false,Neutral
500000000037475,001000000002178,2025-04-09,2025-04-28,Closed,Medium,Sev3,How-to,58,false,Neutral
500000000037476,001000000004981,2025-05-24,2025-05-31,Closed,Medium,Sev4,Bug,110,false,Positive
500000000037477,001000000002504,2024-01-25,2024-02-13,Closed,Medium,Sev3,Bug,111,false,Positive
500000000037478,001000000000576,2025-09-10,2025-09-22,Closed,Medium,Sev4,How-to,105,false,Positive
500000000037479,001000000004086,2025-09-05,,New,Medium,Sev4,Performance,,false,Positive
500000000037480,001000000001819,2024-11-10,2024-11-23,Closed,Medium,Sev3,Integration,84,false,Neutral
500000000037481,001000000001901,2025-06-20,2025-06-28,Closed,Medium,Sev3,Integration,62,false,Positive
500000000037482,001000000003042,2024-09-17,2024-09-23,Closed,Medium,Sev4,Bug,111,false,Positive
500000000037483,001000000003386,2025-04-05,2025-04-19,Closed,Medium,Sev4,Billing,201,false,Neutral
500000000037484,001000000002567,2024-12-09,2024-12-19,Closed,Medium,Sev4,Bug,97,false,Positive
500000000037485,001000000001392,2025-09-06,2025-09-08,Closed,Medium,Sev4,Performance,114,false,Positive
500000000037486,001000000003166,2025-05-19,2025-06-01,Closed,Medium,Sev3,Integration,95,false,Neutral
500000000037487,001000000000747,2025-03-17,,New,Medium,Sev4,Performance,,false,Positive
500000000037488,001000000003636,2025-02-06,2025-02-07,Closed,Medium,Sev3,How-to,204,false,Positive
500000000037489,001000000001139,2024-05-25,,Working,Medium,Sev3,How-to,,false,Positive
500000000037490,001000000004320,2024-05-13,2024-05-27,Closed,Medium,Sev4,Bug,196,false,Neutral
500000000037491,001000000002902,2025-01-11,2025-01-17,Closed,Medium,Sev3,Billing,227,false,Positive
500000000037492,001000000001487,2024-01-09,2024-01-10,Closed,Medium,Sev3,Integration,85,false,Neutral
500000000037493,001000000004159,2025-04-02,,Working,Medium,Sev3,How-to,,false,Positive
500000000037494,001000000002185,2025-02-07,2025-02-20,Closed,Medium,Sev4,Performance,52,false,Positive
500000000037495,001000000004228,2024-09-19,2024-10-02,Closed,Medium,Sev3,Integration,57,false,Positive
500000000037496,001000000002599,2025-05-24,2025-05-31,Closed,Medium,Sev4,Bug,37,false,Neutral
500000000037497,001000000002565,2025-07-20,2025-08-10,Closed,Medium,Sev3,Integration,189,false,Positive
500000000037498,001000000003973,2024-09-11,2024-09-19,Closed,Medium,Sev4,Bug,193,false,Positive
500000000037499,001000000000501,2024-02-21,2024-03-06,Closed,Medium,Sev3,How-to,40,false,Positive
500000000037500,001000000002083,2024-06-17,2024-07-01,Closed,Medium,Sev4,Billing,211,false,Neutral
500000000037501,001000000003483,2025-03-23,2025-03-28,Closed,Medium,Sev4,Integration,214,false,Neutral
500000000037502,001000000004061,2025-05-23,2025-06-12,Closed,Medium,Sev4,Bug,56,false,Neutral
500000000037503,001000000003758,2025-06-05,2025-06-16,Closed,Medium,Sev3,Bug,153,false,Neutral
500000000037504,001000000004359,2024-07-05,2024-07-14,Closed,Medium,Sev3,Integration,8,false,Positive
500000000037505,001000000001928,2025-05-05,,New,Medium,Sev3,Integration,,false,Neutral
500000000037506,001000000000512,2024-04-21,,Working,Medium,Sev4,Billing,,false,Neutral
500000000037507,001000000002053,2025-08-26,2025-09-11,Closed,Medium,Sev4,Performance,216,false,Positive
500000000037508,001000000004651,2024-08-05,2024-08-06,Closed,Medium,Sev4,Bug,122,false,Neutral
500000000037509,001000000003069,2024-09-11,2024-09-13,Closed,Medium,Sev4,Integration,169,false,Neutral
500000000037510,001000000003156,2024-10-16,,New,Medium,Sev4,How-to,,false,Neutral
500000000037511,001000000000579,2024-05-15,2024-05-18,Closed,Medium,Sev3,Performance,44,false,Neutral
500000000037512,001000000003740,2025-04-17,2025-05-03,Closed,Medium,Sev4,Billing,8,false,Neutral
500000000037513,001000000004667,2025-09-29,2025-10-04,Closed,Medium,Sev3,Billing,190,false,Positive
500000000037514,001000000000492,2025-08-22,2025-09-04,Closed,Medium,Sev4,Integration,118,false,Neutral
500000000037515,001000000001376,2024-08-26,2024-09-16,Closed,Medium,Sev3,Bug,106,false,Neutral
500000000037516,001000000003657,2024-10-29,,Working,Medium,Sev3,Bug,,false,Positive
500000000037517,001000000004341,2024-01-13,2024-02-01,Closed,Medium,Sev4,How-to,60,false,Neutral
500000000037518,001000000001160,2024-12-04,2024-12-06,Closed,Medium,Sev3,Billing,208,false,Neutral
500000000037519,001000000001080,2024-06-20,2024-06-29,Closed,Medium,Sev3,How-to,186,false,Positive
500000000037520,001000000002266,2025-05-16,2025-06-01,Closed,Medium,Sev3,Integration,120,false,Positive
500000000037521,001000000002402,2024-07-01,,Working,Medium,Sev4,How-to,,false,Positive
500000000037522,001000000002655,2024-09-16,,Working,Medium,Sev3,Bug,,false,Positive
500000000037523,001000000001704,2025-01-14,2025-01-17,Closed,High,Sev2,How-to,106,false,Neutral
500000000037524,001000000001788,2025-08-13,2025-08-30,Closed,Medium,Sev4,Billing,123,false,Positive
500000000037525,001000000001281,2025-07-12,2025-07-21,Closed,Medium,Sev3,Bug,17,false,Positive
500000000037526,001000000000335,2025-01-21,2025-01-23,Closed,Medium,Sev3,Bug,66,false,Neutral
500000000037527,001000000002106,2024-11-14,2024-12-02,Closed,Medium,Sev4,How-to,33,false,Positive
500000000037528,001000000000416,2025-01-31,2025-02-14,Closed,Medium,Sev4,Integration,158,false,Positive
500000000037529,001000000004340,2025-04-27,,New,Medium,Sev4,How-to,,false,Neutral
500000000037530,001000000002895,2025-07-31,2025-08-17,Closed,Medium,Sev3,Integration,115,false,Positive
500000000037531,001000000004237,2025-01-14,2025-01-24,Closed,Medium,Sev3,How-to,10,false,Neutral
500000000037532,001000000001867,2025-03-03,2025-03-23,Closed,Medium,Sev3,Performance,163,false,Positive
500000000037533,001000000004873,2025-06-03,,Working,Medium,Sev3,Performance,,false,Positive
500000000037534,001000000003731,2024-06-22,2024-07-07,Closed,Medium,Sev4,Integration,80,false,Neutral
500000000037535,001000000001389,2025-08-08,2025-08-25,Closed,Medium,Sev4,Billing,202,false,Neutral
500000000037536,001000000003704,2024-05-27,2024-05-28,Closed,Medium,Sev3,Bug,130,false,Positive
500000000037537,001000000004387,2024-03-22,,Working,Medium,Sev4,Bug,,false,Positive
500000000037538,001000000001830,2025-06-11,,Working,Medium,Sev4,Performance,,false,Positive
500000000037539,001000000002551,2025-05-31,2025-06-13,Closed,Medium,Sev4,Bug,226,false,Positive
500000000037540,001000000004181,2025-05-18,,Working,Medium,Sev4,How-to,,false,Neutral
500000000037541,001000000004826,2025-03-23,2025-03-30,Closed,Medium,Sev4,Bug,54,false,Positive
500000000037542,001000000001661,2024-10-11,2024-10-13,Closed,Medium,Sev4,Integration,53,false,Positive
500000000037543,001000000000690,2025-08-06,2025-08-20,Closed,Medium,Sev4,Performance,147,false,Neutral
500000000037544,001000000000189,2025-06-25,,Working,Medium,Sev3,How-to,,false,Positive
500000000037545,001000000002245,2024-05-21,2024-06-02,Closed,Medium,Sev3,Bug,46,false,Neutral
500000000037546,001000000000809,2024-01-15,2024-01-22,Closed,Medium,Sev3,Performance,40,false,Neutral
500000000037547,001000000004336,2025-06-02,2025-06-07,Closed,Medium,Sev3,Billing,96,false,Positive
500000000037548,001000000002406,2024-06-07,2024-06-14,Closed,Medium,Sev3,Performance,47,false,Neutral
500000000037549,001000000001255,2024-12-20,2025-01-04,Closed,Medium,Sev3,Billing,77,false,Positive
500000000037550,001000000003170,2025-01-29,2025-02-17,Closed,Medium,Sev4,Performance,90,false,Positive
500000000037551,001000000001979,2025-02-14,2025-02-21,Closed,Medium,Sev3,How-to,73,false,Positive
500000000037552,001000000002674,2025-06-07,2025-06-08,Closed,Medium,Sev4,Billing,28,false,Neutral
500000000037553,001000000000070,2024-02-16,2024-03-05,Closed,High,Sev2,Billing,24,false,Negative
500000000037554,001000000004112,2024-08-20,2024-09-07,Closed,Medium,Sev3,Bug,95,false,Positive
500000000037555,001000000000480,2025-03-21,2025-03-23,Closed,Medium,Sev4,How-to,52,false,Neutral
500000000037556,001000000002183,2025-06-05,2025-06-17,Closed,Medium,Sev4,Integration,155,false,Positive
500000000037557,001000000003739,2024-09-30,2024-10-01,Closed,Medium,Sev3,Integration,88,false,Positive
500000000037558,001000000003041,2025-05-13,2025-05-18,Closed,Medium,Sev4,Bug,86,false,Positive
500000000037559,001000000003214,2025-05-15,2025-05-24,Closed,Medium,Sev4,Billing,39,false,Neutral
500000000037560,001000000003143,2024-10-24,2024-10-31,Closed,Medium,Sev3,How-to,23,false,Neutral
500000000037561,001000000000874,2024-09-04,,Working,Medium,Sev4,How-to,,false,Positive
500000000037562,001000000004331,2024-08-26,,New,Medium,Sev4,Bug,,false,Positive
500000000037563,001000000001483,2024-12-12,2024-12-31,Closed,Medium,Sev3,How-to,200,false,Neutral
500000000037564,001000000002795,2024-03-13,2024-03-14,Closed,Medium,Sev4,Integration,109,false,Positive
500000000037565,001000000000652,2025-08-26,,New,Medium,Sev4,How-to,,false,Neutral
500000000037566,001000000002417,2024-10-26,2024-10-28,Closed,Medium,Sev4,Bug,199,false,Positive
500000000037567,001000000000359,2024-12-20,2025-01-04,Closed,Medium,Sev4,Integration,38,false,Neutral
500000000037568,001000000004802,2025-03-29,2025-04-17,Closed,Medium,Sev3,Integration,193,false,Neutral
500000000037569,001000000001164,2024-10-03,,Working,Medium,Sev4,Bug,,false,Neutral
500000000037570,001000000000234,2025-04-26,2025-05-17,Closed,Medium,Sev3,Bug,94,false,Positive
500000000037571,001000000001818,2025-07-29,2025-08-10,Closed,Medium,Sev3,Integration,218,false,Positive
500000000037572,001000000004514,2025-07-13,2025-07-17,Closed,Medium,Sev4,How-to,101,false,Positive
500000000037573,001000000004566,2024-06-13,2024-06-17,Closed,Medium,Sev3,Performance,146,false,Neutral
500000000037574,001000000002084,2024-05-09,2024-05-18,Closed,Medium,Sev3,Billing,75,false,Neutral
500000000037575,001000000003392,2024-01-13,2024-01-27,Closed,Medium,Sev3,How-to,126,false,Neutral
500000000037576,001000000003666,2025-06-23,2025-07-10,Closed,Medium,Sev3,Integration,123,false,Neutral
500000000037577,001000000004005,2024-11-25,2024-12-01,Closed,Medium,Sev3,Integration,70,false,Positive
500000000037578,001000000001863,2024-09-29,2024-10-12,Closed,Medium,Sev3,Performance,98,false,Positive
500000000037579,001000000002071,2025-03-28,2025-04-05,Closed,Medium,Sev3,Bug,113,false,Neutral
500000000037580,001000000000828,2025-05-31,2025-06-11,Closed,Medium,Sev4,How-to,55,false,Positive
500000000037581,001000000000829,2025-02-13,,Working,Medium,Sev4,Integration,,false,Positive
500000000037582,001000000003755,2024-08-03,2024-08-07,Closed,Medium,Sev3,Billing,100,false,Neutral
500000000037583,001000000003078,2024-07-11,2024-08-01,Closed,Medium,Sev3,Performance,211,false,Positive
500000000037584,001000000004029,2024-07-03,2024-07-11,Closed,Medium,Sev4,Integration,82,false,Positive
500000000037585,001000000004618,2024-03-03,,Working,Medium,Sev3,Performance,,false,Neutral
500000000037586,001000000003750,2025-01-06,2025-01-19,Closed,Medium,Sev3,How-to,191,false,Positive
500000000037587,001000000002885,2024-07-08,2024-07-20,Closed,Medium,Sev4,Billing,58,false,Neutral
500000000037588,001000000003258,2024-04-30,2024-05-19,Closed,Medium,Sev3,Integration,92,false,Positive
500000000037589,001000000002262,2025-09-11,2025-09-19,Closed,Medium,Sev4,Integration,127,false,Positive
500000000037590,001000000000454,2024-07-05,2024-07-23,Closed,Medium,Sev3,Billing,122,false,Positive
500000000037591,001000000003900,2025-06-09,,Working,Medium,Sev4,How-to,,false,Neutral
500000000037592,001000000004574,2025-07-21,2025-07-23,Closed,Medium,Sev4,Bug,90,false,Positive
500000000037593,001000000003964,2025-09-14,2025-09-29,Closed,Medium,Sev4,Integration,76,false,Positive
500000000037594,001000000002504,2024-10-27,2024-11-16,Closed,Medium,Sev3,Bug,158,false,Neutral
500000000037595,001000000003164,2025-01-03,,New,Medium,Sev3,Billing,,false,Positive
500000000037596,001000000003683,2024-01-26,2024-02-13,Closed,Medium,Sev4,Bug,102,false,Neutral
500000000037597,001000000001232,2024-08-16,2024-09-02,Closed,Medium,Sev3,Billing,105,false,Positive
500000000037598,001000000004428,2025-01-02,,Working,Medium,Sev4,Performance,,false,Positive
500000000037599,001000000002858,2024-06-24,,New,Medium,Sev4,Bug,,false,Positive
500000000037600,001000000002353,2024-09-27,2024-10-02,Closed,Medium,Sev3,Performance,14,false,Neutral
500000000037601,001000000004540,2025-03-27,2025-03-29,Closed,Medium,Sev4,Integration,155,false,Positive
500000000037602,001000000001154,2024-07-28,2024-08-02,Closed,Medium,Sev3,Integration,63,false,Neutral
500000000037603,001000000003824,2025-03-20,2025-03-28,Closed,Medium,Sev3,How-to,104,false,Neutral
500000000037604,001000000000995,2024-10-31,2024-11-10,Closed,Medium,Sev4,Bug,165,false,Neutral
